date,commodity,location,rainfall_mm,soil_quality,price_per_kg
2018-05-14,tomato,Jaipur,27.6,Good,28.2
2018-05-14,tur,Jaipur,10.71,Good,53.72
2018-05-14,wheat,Pune,19.22,Poor,30.3
2018-05-14,moong,Lucknow,15.26,Average,77.41
2018-05-14,onion,Pune,6.11,Good,18.82
2018-05-14,wheat,Pune,42.46,Good,28.87
2018-05-14,wheat,Hyderabad,3.73,Excellent,28.3
2018-05-14,moong,Patna,24.96,Good,73.76
2018-05-15,tur,Lucknow,30.96,Average,49.99
2018-05-15,gram,Bhopal,26.48,Good,69.41
2018-05-15,moong,Kanpur,7.38,Excellent,72.26
2018-05-16,rice,Lucknow,48.93,Average,42.1
2018-05-16,gram,Ahmedabad,47.7,Average,48.42
2018-05-17,potato,Lucknow,16.35,Good,13.74
2018-05-17,tur,Nagpur,39.99,Excellent,70.73
2018-05-17,urad,Lucknow,7.9,Excellent,73.92
2018-05-17,onion,Bhopal,16.01,Average,17.06
2018-05-17,wheat,Lucknow,16.44,Average,30.92
2018-05-18,urad,Kanpur,44.35,Excellent,49.11
2018-05-18,soyabean,Indore,28.29,Excellent,56.65
2018-05-19,potato,Indore,40.07,Good,16.47
2018-05-20,wheat,Ahmedabad,40.73,Average,20.62
2018-05-20,moong,Indore,41.59,Average,65.6
2018-05-20,wheat,Nagpur,36.31,Poor,27.39
2018-05-20,moong,Patna,28.48,Average,57.48
2018-05-21,wheat,Patna,0.31,Good,27.78
2018-05-21,rice,Ahmedabad,25.23,Good,39.58
2018-05-21,wheat,Nagpur,37.14,Excellent,25.67
2018-05-21,tomato,Patna,15.87,Good,33.34
2018-05-21,soyabean,Hyderabad,0.83,Good,64.51
2018-05-21,rice,Jaipur,12.96,Good,28.87
2018-05-21,wheat,Patna,34.41,Average,24.48
2018-05-21,onion,Bhopal,42.32,Poor,19.71
2018-05-22,wheat,Pune,19.09,Average,29.9
2018-05-22,gram,Ahmedabad,24.58,Excellent,60.67
2018-05-23,gram,Pune,48.74,Good,63.56
2018-05-23,onion,Indore,34.45,Good,16.53
2018-05-23,rice,Hyderabad,27.49,Good,31.51
2018-05-24,soyabean,Indore,38.91,Excellent,35.69
2018-05-24,soyabean,Jaipur,12.03,Good,51.99
2018-05-24,tur,Kanpur,0.8,Good,74.45
2018-05-24,tomato,Nagpur,42.6,Excellent,37.7
2018-05-25,tomato,Ahmedabad,42.17,Average,28.09
2018-05-25,soyabean,Hyderabad,18.24,Average,47.73
2018-05-26,rice,Bhopal,2.04,Good,30.12
2018-05-26,rice,Pune,22.53,Poor,43.44
2018-05-26,urad,Pune,29.81,Good,61.48
2018-05-26,moong,Indore,31.49,Excellent,93.15
2018-05-27,gram,Pune,47.64,Excellent,45.2
2018-05-27,soyabean,Indore,16.48,Average,38.34
2018-05-27,potato,Nagpur,31.93,Average,17.96
2018-05-28,onion,Kanpur,5.55,Good,25.78
2018-05-28,urad,Nagpur,5.06,Good,84.98
2018-05-28,soyabean,Jaipur,23.81,Average,35.84
2018-05-28,gram,Kanpur,0.95,Good,74.55
2018-05-28,tur,Ahmedabad,38.41,Good,82.87
2018-05-28,tur,Pune,19.52,Excellent,55.59
2018-05-28,onion,Pune,9.15,Good,14.87
2018-05-29,urad,Lucknow,23.7,Average,68.62
2018-05-29,tur,Nagpur,46.2,Poor,56.36
2018-05-29,tur,Indore,49.19,Good,74.89
2018-05-29,moong,Indore,7.96,Poor,72.39
2018-05-29,onion,Kanpur,10.43,Poor,19.68
2018-05-29,tur,Kanpur,39.32,Good,78.43
2018-05-30,wheat,Indore,11.11,Good,31.77
2018-05-30,tomato,Hyderabad,36.27,Average,35.23
2018-05-30,rice,Jaipur,31.77,Excellent,38.38
2018-05-31,tur,Bhopal,3.71,Excellent,82.51
2018-05-31,wheat,Bhopal,6.09,Good,25.93
2018-05-31,urad,Kanpur,20.91,Poor,64.68
2018-05-31,gram,Hyderabad,39.07,Good,76.02
2018-05-31,tur,Ahmedabad,2.53,Good,61.7
2018-06-01,gram,Kanpur,167.94,Excellent,71.91
2018-06-01,soyabean,Jaipur,195.98,Average,38.45
2018-06-01,soyabean,Pune,246.15,Average,53.6
2018-06-01,potato,Indore,212.88,Good,17.58
2018-06-02,potato,Jaipur,131.3,Average,17.3
2018-06-02,onion,Hyderabad,238.81,Excellent,15.81
2018-06-03,soyabean,Ahmedabad,178.52,Average,54.7
2018-06-03,gram,Nagpur,199.18,Excellent,72.37
2018-06-03,soyabean,Patna,176.32,Good,51.88
2018-06-04,moong,Ahmedabad,122.52,Good,61.73
2018-06-04,urad,Nagpur,188.17,Poor,58.13
2018-06-04,wheat,Indore,137.6,Average,23.34
2018-06-05,urad,Indore,192.25,Good,61.99
2018-06-05,soyabean,Kanpur,128.08,Good,44.67
2018-06-05,soyabean,Patna,155.3,Average,36.69
2018-06-05,urad,Lucknow,121.39,Good,71.56
2018-06-06,tomato,Patna,101.57,Excellent,35.73
2018-06-06,tur,Jaipur,205.47,Good,86.49
2018-06-07,urad,Lucknow,115.26,Excellent,74.41
2018-06-07,rice,Kanpur,140.65,Excellent,48.46
2018-06-07,tomato,Nagpur,241.31,Average,28.13
2018-06-08,gram,Kanpur,147.71,Average,48.97
2018-06-08,potato,Ahmedabad,174.76,Average,12.87
2018-06-09,onion,Hyderabad,124.49,Excellent,16.03
2018-06-09,onion,Hyderabad,163.92,Poor,18.56
2018-06-09,moong,Pune,164.48,Average,76.33
2018-06-10,tomato,Pune,140.33,Good,24.37
2018-06-10,moong,Jaipur,181.12,Good,61.18
2018-06-11,moong,Ahmedabad,140.34,Average,83.89
2018-06-11,gram,Pune,193.3,Good,44.97
2018-06-11,onion,Bhopal,165.56,Excellent,24.48
2018-06-12,gram,Lucknow,236.72,Good,60.46
2018-06-12,rice,Pune,185.06,Good,28.38
2018-06-12,potato,Indore,102.26,Good,10.89
2018-06-12,wheat,Ahmedabad,217.24,Good,21.55
2018-06-12,potato,Nagpur,139.47,Excellent,13.5
2018-06-12,urad,Bhopal,191.53,Good,55.59
2018-06-13,onion,Bhopal,148.56,Good,19.97
2018-06-13,urad,Kanpur,112.23,Average,70.45
2018-06-13,rice,Indore,133.5,Poor,28.68
2018-06-13,wheat,Patna,203.53,Excellent,21.37
2018-06-13,tomato,Kanpur,216.31,Average,33.66
2018-06-13,onion,Indore,175.45,Excellent,25.16
2018-06-13,gram,Indore,239.49,Average,50.33
2018-06-13,gram,Lucknow,210.11,Excellent,77.84
2018-06-14,moong,Patna,113.13,Average,60.54
2018-06-14,moong,Nagpur,219.16,Poor,67.91
2018-06-14,tur,Nagpur,230.2,Good,78.84
2018-06-14,moong,Ahmedabad,224.92,Good,75.05
2018-06-14,potato,Lucknow,136.56,Good,16.64
2018-06-15,soyabean,Patna,102.62,Good,54.68
2018-06-15,wheat,Jaipur,172.44,Excellent,19.29
2018-06-15,soyabean,Jaipur,103.11,Average,57.23
2018-06-15,wheat,Patna,211.28,Average,26.41
2018-06-16,urad,Nagpur,248.77,Average,67.27
2018-06-16,rice,Kanpur,140.21,Excellent,49.8
2018-06-16,gram,Indore,197.14,Good,42.91
2018-06-16,tur,Patna,229.84,Average,78.71
2018-06-16,rice,Bhopal,200.02,Good,46.95
2018-06-17,potato,Indore,155.69,Excellent,19.5
2018-06-17,onion,Patna,244.95,Average,16.87
2018-06-17,urad,Bhopal,106.95,Average,55.9
2018-06-17,tomato,Pune,154.61,Poor,34.68
2018-06-17,tomato,Jaipur,221.28,Average,25.98
2018-06-17,onion,Kanpur,193.59,Good,20.48
2018-06-18,moong,Pune,182.28,Average,97.35
2018-06-18,tur,Lucknow,249.68,Good,81.86
2018-06-18,soyabean,Pune,125.24,Good,52.73
2018-06-19,gram,Nagpur,238.74,Good,44.41
2018-06-19,tur,Jaipur,172.66,Good,76.21
2018-06-19,onion,Lucknow,227.3,Good,18.56
2018-06-20,tomato,Lucknow,136.51,Average,34.59
2018-06-20,onion,Patna,182.61,Good,16.62
2018-06-20,onion,Bhopal,105.99,Excellent,20.49
2018-06-21,urad,Nagpur,205.06,Good,53.07
2018-06-21,onion,Jaipur,177.12,Excellent,20.45
2018-06-21,soyabean,Bhopal,151.7,Average,37.05
2018-06-22,potato,Lucknow,143.39,Good,18.98
2018-06-22,potato,Lucknow,121.64,Excellent,13.47
2018-06-23,wheat,Kanpur,160.29,Good,21.43
2018-06-23,wheat,Lucknow,220.32,Good,19.31
2018-06-23,rice,Ahmedabad,170.56,Average,41.24
2018-06-23,rice,Lucknow,184.33,Good,51.91
2018-06-23,tomato,Lucknow,194.55,Good,22.38
2018-06-23,tur,Indore,245.71,Good,71.7
2018-06-23,gram,Pune,162.25,Excellent,59.32
2018-06-24,urad,Indore,110.69,Good,53.24
2018-06-24,tur,Nagpur,138.17,Average,55.08
2018-06-24,moong,Pune,198.72,Average,56.35
2018-06-25,urad,Jaipur,162.95,Excellent,51.42
2018-06-25,soyabean,Kanpur,115.26,Poor,60.01
2018-06-25,urad,Ahmedabad,196.4,Average,73.87
2018-06-25,urad,Ahmedabad,133.13,Good,82.21
2018-06-25,onion,Jaipur,222.61,Poor,23.95
2018-06-26,tur,Pune,122.27,Average,63.88
2018-06-26,gram,Ahmedabad,210.93,Poor,56.56
2018-06-26,wheat,Ahmedabad,184.98,Average,26.95
2018-06-26,urad,Jaipur,223.9,Good,67.32
2018-06-27,tur,Pune,169.37,Good,74.04
2018-06-27,urad,Indore,207.53,Average,76.07
2018-06-27,onion,Kanpur,155.03,Excellent,17.51
2018-06-27,urad,Nagpur,126.55,Good,71.02
2018-06-27,soyabean,Ahmedabad,248.66,Good,48.8
2018-06-27,wheat,Hyderabad,139.1,Poor,22.54
2018-06-28,moong,Jaipur,214.21,Average,74.0
2018-06-28,potato,Jaipur,159.5,Average,18.15
2018-06-28,tomato,Hyderabad,184.85,Good,36.73
2018-06-28,rice,Hyderabad,225.13,Good,34.01
2018-06-28,soyabean,Nagpur,189.93,Good,56.46
2018-06-29,urad,Hyderabad,167.05,Poor,86.93
2018-06-29,urad,Pune,168.13,Excellent,49.02
2018-06-29,wheat,Jaipur,184.69,Good,22.06
2018-06-29,tur,Hyderabad,221.86,Average,84.33
2018-06-29,gram,Bhopal,186.91,Good,49.89
2018-06-29,tomato,Kanpur,238.26,Excellent,33.4
2018-06-30,wheat,Ahmedabad,201.51,Good,29.88
2018-06-30,moong,Lucknow,247.48,Excellent,58.71
2018-06-30,tomato,Indore,235.12,Average,24.26
2018-07-01,tomato,Pune,195.77,Average,24.21
2018-07-01,moong,Indore,241.72,Poor,66.75
2018-07-01,urad,Ahmedabad,208.07,Average,49.68
2018-07-02,moong,Patna,158.36,Good,93.5
2018-07-02,urad,Kanpur,190.72,Average,50.56
2018-07-02,wheat,Ahmedabad,222.19,Excellent,30.24
2018-07-03,gram,Lucknow,215.64,Good,60.94
2018-07-03,gram,Nagpur,217.36,Excellent,56.02
2018-07-04,onion,Ahmedabad,104.55,Excellent,15.15
2018-07-04,tur,Patna,224.29,Average,60.34
2018-07-04,gram,Patna,138.15,Good,58.91
2018-07-05,urad,Hyderabad,178.77,Average,52.02
2018-07-05,rice,Indore,208.64,Good,45.63
2018-07-06,soyabean,Lucknow,185.12,Average,36.04
2018-07-06,soyabean,Bhopal,142.15,Good,37.57
2018-07-06,rice,Lucknow,191.59,Average,29.82
2018-07-06,urad,Jaipur,236.48,Good,59.5
2018-07-06,moong,Patna,204.86,Average,84.61
2018-07-06,tur,Jaipur,191.18,Good,78.12
2018-07-07,urad,Pune,195.3,Excellent,59.3
2018-07-07,wheat,Bhopal,200.35,Average,27.76
2018-07-07,rice,Pune,221.86,Good,37.64
2018-07-07,tur,Lucknow,143.43,Poor,77.11
2018-07-07,rice,Jaipur,146.25,Average,39.77
2018-07-07,potato,Patna,130.2,Excellent,15.52
2018-07-07,wheat,Ahmedabad,154.0,Average,21.31
2018-07-08,wheat,Patna,208.9,Poor,24.98
2018-07-08,soyabean,Bhopal,210.48,Good,46.96
2018-07-09,moong,Ahmedabad,166.34,Average,74.15
2018-07-09,soyabean,Bhopal,113.86,Average,50.11
2018-07-09,gram,Lucknow,184.93,Average,58.97
2018-07-09,onion,Patna,116.92,Excellent,21.84
2018-07-09,tur,Hyderabad,231.09,Excellent,85.61
2018-07-09,rice,Patna,187.56,Average,31.78
2018-07-10,soyabean,Lucknow,104.64,Excellent,50.45
2018-07-10,onion,Patna,184.53,Good,16.19
2018-07-11,wheat,Nagpur,187.92,Poor,28.06
2018-07-12,gram,Ahmedabad,203.74,Poor,51.39
2018-07-12,wheat,Bhopal,212.23,Good,24.48
2018-07-12,urad,Lucknow,144.51,Poor,77.17
2018-07-12,tur,Nagpur,211.09,Excellent,84.35
2018-07-12,gram,Kanpur,217.27,Good,60.7
2018-07-13,tur,Kanpur,223.86,Average,50.49
2018-07-13,tur,Pune,178.54,Good,55.51
2018-07-13,tomato,Kanpur,101.58,Good,26.28
2018-07-14,soyabean,Patna,152.89,Good,55.14
2018-07-14,tur,Indore,185.36,Average,52.74
2018-07-14,gram,Patna,167.66,Good,45.81
2018-07-14,wheat,Pune,118.57,Average,29.71
2018-07-15,moong,Jaipur,182.71,Good,68.37
2018-07-15,tur,Bhopal,231.97,Good,80.3
2018-07-15,gram,Hyderabad,229.62,Good,43.45
2018-07-15,moong,Patna,169.45,Good,76.58
2018-07-15,rice,Hyderabad,149.03,Average,40.02
2018-07-16,wheat,Hyderabad,130.46,Poor,23.0
2018-07-17,tur,Hyderabad,194.27,Excellent,63.27
2018-07-17,soyabean,Lucknow,247.6,Good,54.27
2018-07-17,moong,Pune,101.59,Good,72.67
2018-07-17,onion,Kanpur,120.62,Poor,24.34
2018-07-18,gram,Ahmedabad,186.85,Good,55.61
2018-07-18,potato,Pune,234.94,Average,17.93
2018-07-18,potato,Indore,118.25,Average,19.28
2018-07-18,onion,Hyderabad,207.24,Average,22.8
2018-07-18,wheat,Nagpur,186.48,Average,26.68
2018-07-19,tomato,Nagpur,151.18,Good,38.65
2018-07-19,wheat,Indore,138.36,Good,25.55
2018-07-19,onion,Hyderabad,183.06,Good,18.64
2018-07-20,rice,Kanpur,236.09,Good,41.85
2018-07-20,moong,Patna,241.99,Excellent,89.57
2018-07-20,potato,Bhopal,122.1,Poor,16.52
2018-07-21,urad,Nagpur,219.45,Good,50.91
2018-07-21,gram,Bhopal,173.33,Good,48.34
2018-07-21,urad,Pune,104.75,Poor,60.44
2018-07-21,potato,Jaipur,190.57,Good,11.36
2018-07-21,tur,Bhopal,164.57,Good,90.65
2018-07-22,tomato,Jaipur,210.96,Good,35.81
2018-07-24,moong,Patna,157.19,Good,67.02
2018-07-24,wheat,Patna,106.95,Poor,19.27
2018-07-25,rice,Bhopal,184.84,Good,37.66
2018-07-26,urad,Pune,238.63,Average,72.83
2018-07-27,potato,Indore,147.93,Good,14.98
2018-07-27,gram,Patna,173.23,Good,61.59
2018-07-27,gram,Nagpur,198.55,Good,58.53
2018-07-28,gram,Patna,136.78,Average,76.38
2018-07-28,urad,Pune,153.02,Excellent,80.13
2018-07-28,urad,Ahmedabad,101.46,Good,74.25
2018-07-29,moong,Kanpur,188.7,Average,91.95
2018-07-29,potato,Kanpur,123.64,Good,14.19
2018-07-29,urad,Hyderabad,132.02,Average,51.18
2018-07-30,tomato,Indore,215.44,Good,21.09
2018-07-30,moong,Lucknow,117.01,Good,88.83
2018-07-30,moong,Indore,158.11,Good,95.65
2018-07-30,gram,Kanpur,188.5,Good,65.96
2018-07-31,rice,Indore,117.75,Excellent,28.92
2018-07-31,tomato,Bhopal,234.6,Good,34.34
2018-08-01,moong,Kanpur,200.26,Average,74.24
2018-08-01,potato,Ahmedabad,152.0,Excellent,18.54
2018-08-01,potato,Bhopal,126.13,Average,12.62
2018-08-01,moong,Patna,152.35,Average,92.44
2018-08-02,moong,Indore,238.31,Good,57.18
2018-08-02,moong,Lucknow,165.86,Average,80.81
2018-08-02,tur,Jaipur,108.45,Good,51.79
2018-08-02,potato,Pune,239.48,Good,12.24
2018-08-02,potato,Nagpur,188.6,Excellent,18.97
2018-08-03,gram,Hyderabad,202.88,Good,75.27
2018-08-03,moong,Patna,103.24,Good,54.19
2018-08-03,tomato,Indore,247.73,Good,33.78
2018-08-03,tomato,Bhopal,243.41,Good,22.25
2018-08-03,potato,Hyderabad,173.79,Poor,19.25
2018-08-03,moong,Ahmedabad,143.07,Good,66.47
2018-08-03,urad,Ahmedabad,114.81,Good,65.41
2018-08-03,potato,Ahmedabad,195.41,Good,17.77
2018-08-04,tomato,Indore,130.18,Poor,24.64
2018-08-04,tur,Jaipur,222.28,Excellent,57.97
2018-08-04,gram,Lucknow,165.4,Average,46.57
2018-08-04,wheat,Pune,249.78,Poor,31.96
2018-08-04,onion,Hyderabad,107.75,Good,21.83
2018-08-05,wheat,Kanpur,113.04,Average,27.58
2018-08-05,soyabean,Kanpur,181.49,Average,54.79
2018-08-05,potato,Kanpur,189.36,Average,18.2
2018-08-05,tur,Hyderabad,129.04,Good,54.02
2018-08-06,wheat,Indore,184.24,Good,23.61
2018-08-06,soyabean,Ahmedabad,115.74,Average,45.0
2018-08-06,potato,Pune,110.92,Excellent,13.59
2018-08-06,tomato,Pune,142.33,Excellent,34.17
2018-08-06,wheat,Jaipur,231.86,Good,31.78
2018-08-06,tomato,Pune,107.92,Excellent,24.73
2018-08-06,soyabean,Indore,222.49,Average,46.86
2018-08-07,tomato,Nagpur,103.75,Average,36.12
2018-08-07,rice,Ahmedabad,180.07,Average,46.08
2018-08-07,moong,Indore,213.73,Excellent,69.22
2018-08-07,wheat,Indore,205.33,Average,23.0
2018-08-09,tur,Kanpur,176.94,Excellent,61.18
2018-08-09,urad,Nagpur,183.9,Average,69.04
2018-08-09,tur,Indore,135.25,Excellent,76.36
2018-08-10,tur,Lucknow,188.39,Average,64.28
2018-08-10,urad,Lucknow,121.81,Poor,52.89
2018-08-10,rice,Lucknow,209.46,Excellent,39.95
2018-08-10,gram,Patna,190.65,Good,60.45
2018-08-10,gram,Nagpur,153.16,Good,53.15
2018-08-10,moong,Lucknow,143.69,Average,68.52
2018-08-11,wheat,Pune,101.89,Excellent,22.68
2018-08-11,tomato,Indore,152.49,Average,26.65
2018-08-11,tomato,Indore,171.71,Good,28.78
2018-08-11,tomato,Lucknow,243.88,Average,30.0
2018-08-11,rice,Nagpur,246.86,Excellent,28.9
2018-08-11,tur,Jaipur,101.44,Average,50.76
2018-08-12,soyabean,Ahmedabad,154.49,Good,36.7
2018-08-12,potato,Lucknow,202.35,Average,17.32
2018-08-12,soyabean,Ahmedabad,185.5,Good,39.98
2018-08-12,tomato,Kanpur,164.77,Average,27.88
2018-08-13,soyabean,Kanpur,151.58,Good,42.87
2018-08-13,moong,Lucknow,147.37,Excellent,69.52
2018-08-13,tur,Hyderabad,184.66,Good,63.01
2018-08-13,gram,Nagpur,122.2,Excellent,73.04
2018-08-13,tur,Jaipur,101.38,Average,60.1
2018-08-14,moong,Bhopal,214.71,Good,94.25
2018-08-14,tomato,Lucknow,131.36,Good,29.37
2018-08-14,onion,Jaipur,165.82,Good,23.62
2018-08-14,potato,Nagpur,216.85,Good,16.85
2018-08-15,urad,Bhopal,160.56,Average,84.43
2018-08-15,rice,Bhopal,136.19,Excellent,34.86
2018-08-15,onion,Lucknow,201.72,Average,25.78
2018-08-15,urad,Lucknow,106.3,Excellent,55.16
2018-08-15,rice,Nagpur,155.07,Good,37.9
2018-08-16,soyabean,Ahmedabad,156.41,Good,64.9
2018-08-16,moong,Hyderabad,205.17,Average,71.72
2018-08-16,onion,Kanpur,160.67,Poor,19.57
2018-08-18,moong,Patna,186.33,Average,82.62
2018-08-18,soyabean,Indore,211.96,Good,46.9
2018-08-19,gram,Kanpur,120.32,Excellent,54.05
2018-08-19,potato,Pune,156.78,Excellent,15.48
2018-08-19,moong,Kanpur,132.91,Good,69.01
2018-08-19,soyabean,Patna,242.07,Good,37.51
2018-08-19,wheat,Patna,165.78,Excellent,18.53
2018-08-19,tomato,Kanpur,106.86,Excellent,31.69
2018-08-19,soyabean,Pune,170.33,Average,58.49
2018-08-19,soyabean,Indore,185.83,Excellent,56.88
2018-08-20,tomato,Pune,113.38,Average,27.06
2018-08-20,rice,Ahmedabad,177.36,Average,33.33
2018-08-20,onion,Bhopal,246.76,Good,21.38
2018-08-20,gram,Ahmedabad,161.54,Good,46.19
2018-08-20,tomato,Ahmedabad,243.45,Average,36.89
2018-08-21,moong,Ahmedabad,137.69,Average,78.12
2018-08-21,tur,Lucknow,116.06,Poor,88.38
2018-08-21,soyabean,Patna,198.53,Good,39.99
2018-08-21,soyabean,Indore,172.64,Average,54.25
2018-08-21,gram,Pune,201.57,Excellent,73.44
2018-08-21,rice,Nagpur,221.16,Average,42.87
2018-08-21,gram,Lucknow,221.15,Good,48.14
2018-08-21,urad,Patna,141.59,Average,54.92
2018-08-22,moong,Lucknow,217.49,Good,56.43
2018-08-22,wheat,Indore,116.07,Excellent,20.93
2018-08-23,rice,Nagpur,162.34,Good,45.99
2018-08-23,wheat,Kanpur,157.31,Average,26.95
2018-08-23,soyabean,Ahmedabad,130.26,Good,62.47
2018-08-23,tomato,Jaipur,121.78,Excellent,28.77
2018-08-23,tomato,Ahmedabad,141.3,Excellent,36.29
2018-08-23,tomato,Jaipur,120.78,Good,38.23
2018-08-23,moong,Bhopal,115.99,Average,86.48
2018-08-23,moong,Jaipur,192.6,Average,85.45
2018-08-23,soyabean,Patna,204.66,Excellent,63.68
2018-08-23,rice,Kanpur,111.2,Good,37.55
2018-08-23,potato,Patna,204.02,Average,18.85
2018-08-23,moong,Bhopal,240.44,Good,76.39
2018-08-23,tomato,Bhopal,196.8,Good,28.94
2018-08-24,potato,Lucknow,154.51,Good,12.95
2018-08-24,soyabean,Hyderabad,183.19,Poor,37.36
2018-08-24,tomato,Hyderabad,131.22,Good,34.42
2018-08-24,tur,Nagpur,129.32,Good,81.21
2018-08-25,wheat,Patna,105.33,Poor,27.53
2018-08-25,soyabean,Indore,205.8,Average,56.13
2018-08-25,onion,Pune,229.59,Good,23.41
2018-08-26,gram,Jaipur,208.69,Excellent,46.2
2018-08-26,moong,Kanpur,187.05,Average,55.22
2018-08-26,soyabean,Nagpur,246.36,Excellent,55.89
2018-08-27,tur,Patna,248.1,Good,53.56
2018-08-27,urad,Ahmedabad,220.74,Poor,49.56
2018-08-27,potato,Hyderabad,199.26,Good,17.06
2018-08-27,onion,Bhopal,226.8,Average,23.34
2018-08-27,tomato,Bhopal,152.17,Poor,25.81
2018-08-27,onion,Hyderabad,194.22,Good,16.56
2018-08-27,tur,Pune,150.65,Good,87.99
2018-08-28,moong,Patna,192.25,Good,74.69
2018-08-28,rice,Bhopal,138.48,Excellent,40.1
2018-08-28,moong,Bhopal,102.87,Average,86.48
2018-08-29,wheat,Bhopal,136.12,Poor,30.48
2018-08-29,potato,Bhopal,235.51,Excellent,18.21
2018-08-29,potato,Lucknow,190.92,Poor,12.79
2018-08-29,urad,Indore,141.63,Poor,85.38
2018-08-30,urad,Ahmedabad,211.27,Average,52.09
2018-08-30,rice,Lucknow,245.29,Poor,46.44
2018-08-30,tur,Bhopal,114.77,Average,59.66
2018-08-31,onion,Patna,194.46,Good,25.35
2018-08-31,tomato,Bhopal,100.89,Good,26.83
2018-08-31,tur,Nagpur,170.49,Good,73.28
2018-08-31,urad,Hyderabad,152.01,Good,68.22
2018-08-31,rice,Indore,224.54,Average,43.39
2018-08-31,potato,Jaipur,249.1,Average,12.17
2018-09-01,wheat,Lucknow,178.09,Poor,20.45
2018-09-01,tur,Lucknow,121.65,Average,80.42
2018-09-01,gram,Kanpur,103.51,Average,51.16
2018-09-01,gram,Indore,182.0,Average,59.01
2018-09-01,rice,Hyderabad,193.31,Good,43.86
2018-09-02,tur,Bhopal,108.08,Good,57.81
2018-09-02,tomato,Lucknow,126.65,Excellent,22.47
2018-09-02,potato,Lucknow,115.67,Average,11.59
2018-09-02,tomato,Nagpur,185.72,Good,26.11
2018-09-02,soyabean,Lucknow,193.5,Average,37.5
2018-09-03,gram,Patna,103.91,Average,68.36
2018-09-03,tur,Ahmedabad,127.89,Average,84.63
2018-09-03,moong,Indore,249.15,Good,59.4
2018-09-03,onion,Kanpur,134.57,Average,17.39
2018-09-03,onion,Lucknow,183.75,Good,20.91
2018-09-03,tomato,Hyderabad,174.58,Poor,27.24
2018-09-03,rice,Nagpur,212.05,Excellent,51.05
2018-09-04,wheat,Lucknow,176.86,Poor,24.15
2018-09-04,tomato,Bhopal,149.33,Excellent,36.27
2018-09-04,rice,Patna,137.02,Average,33.97
2018-09-05,onion,Hyderabad,247.9,Excellent,23.33
2018-09-05,wheat,Bhopal,208.88,Good,27.5
2018-09-05,gram,Nagpur,172.09,Average,74.74
2018-09-06,potato,Pune,235.99,Good,11.44
2018-09-06,moong,Lucknow,185.99,Excellent,83.73
2018-09-06,tomato,Jaipur,127.23,Average,21.32
2018-09-06,onion,Jaipur,248.06,Good,24.78
2018-09-06,wheat,Hyderabad,240.54,Average,25.05
2018-09-07,rice,Hyderabad,186.83,Good,50.33
2018-09-07,urad,Hyderabad,198.12,Average,77.38
2018-09-07,rice,Ahmedabad,118.98,Good,46.68
2018-09-07,urad,Nagpur,249.43,Average,54.08
2018-09-08,urad,Kanpur,249.98,Excellent,64.54
2018-09-08,urad,Ahmedabad,226.37,Good,52.89
2018-09-09,urad,Patna,164.78,Poor,79.1
2018-09-09,tomato,Pune,192.03,Excellent,32.95
2018-09-10,rice,Pune,167.94,Excellent,37.94
2018-09-10,urad,Indore,168.95,Good,56.51
2018-09-10,urad,Lucknow,148.48,Average,55.95
2018-09-10,urad,Bhopal,106.22,Poor,73.65
2018-09-10,wheat,Kanpur,165.41,Excellent,29.19
2018-09-10,urad,Lucknow,130.94,Good,82.56
2018-09-10,tomato,Kanpur,135.33,Average,32.83
2018-09-11,potato,Jaipur,180.01,Average,16.3
2018-09-11,tomato,Patna,243.48,Good,31.51
2018-09-11,soyabean,Pune,130.67,Excellent,62.16
2018-09-11,tomato,Ahmedabad,141.54,Excellent,31.65
2018-09-11,tur,Indore,120.91,Good,70.96
2018-09-11,rice,Ahmedabad,244.35,Good,31.7
2018-09-11,soyabean,Hyderabad,165.93,Good,62.62
2018-09-12,gram,Nagpur,153.26,Excellent,42.28
2018-09-12,tur,Patna,226.84,Good,55.71
2018-09-12,wheat,Jaipur,114.62,Excellent,24.12
2018-09-12,potato,Hyderabad,104.29,Average,19.16
2018-09-12,gram,Bhopal,177.38,Excellent,42.85
2018-09-12,tur,Lucknow,219.51,Average,67.77
2018-09-13,rice,Bhopal,173.33,Average,48.25
2018-09-13,gram,Ahmedabad,221.01,Poor,45.05
2018-09-13,moong,Indore,217.26,Excellent,96.71
2018-09-14,gram,Jaipur,236.27,Average,66.5
2018-09-14,potato,Jaipur,138.3,Good,15.93
2018-09-14,tur,Hyderabad,147.65,Average,55.69
2018-09-14,soyabean,Nagpur,224.37,Excellent,49.63
2018-09-14,potato,Kanpur,237.03,Excellent,11.72
2018-09-15,wheat,Pune,105.83,Good,31.75
2018-09-15,tomato,Patna,192.0,Good,38.55
2018-09-15,wheat,Patna,241.58,Good,19.26
2018-09-15,wheat,Lucknow,110.45,Good,26.57
2018-09-15,moong,Pune,212.83,Good,79.49
2018-09-15,moong,Jaipur,175.88,Poor,79.12
2018-09-15,soyabean,Jaipur,178.54,Excellent,50.66
2018-09-16,onion,Pune,200.6,Average,18.62
2018-09-16,rice,Hyderabad,237.9,Excellent,37.81
2018-09-16,potato,Kanpur,218.79,Good,17.0
2018-09-16,tomato,Indore,185.49,Excellent,26.02
2018-09-17,urad,Hyderabad,232.79,Average,51.12
2018-09-17,soyabean,Nagpur,156.08,Good,45.81
